"[{'cast_id': 1, 'character': 'Robert Merivel', 'credit_id': '52fe45999251416c91037fc9', 'gender': 2, 'id': 3223, 'name': 'Robert Downey Jr.', 'order': 0, 'profile_path': '/1YjdSym1jTG7xjHSI0yGGWEsw5i.jpg'}, {'cast_id': 2, 'character': 'Katharine', 'credit_id': '52fe45999251416c91037fcd', 'gender': 1, 'id': 5344, 'name': 'Meg Ryan', 'order': 1, 'profile_path': '/iv33eEcSakPCkO2MiR4bIZpjgyg.jpg'}, {'cast_id': 3, 'character': 'King Charles II', 'credit_id': '52fe45999251416c91037fd1', 'gender': 2, 'id': 4783, 'name': 'Sam Neill', 'order': 2, 'profile_path': '/bmTxJ3szZaQNCgYOaVRRQxBDQlF.jpg'}, {'cast_id': 4, 'character': 'John Pearce', 'credit_id': '52fe45999251416c91037fd5', 'gender': 2, 'id': 11207, 'name': 'David Thewlis', 'order': 3, 'profile_path': '/1YhN379UKCPt94nbLzncsDHTC9T.jpg'}, {'cast_id': 5, 'character': 'Elias Finn', 'credit_id': '52fe45999251416c91037fd9', 'gender': 2, 'id': 3291, 'name': 'Hugh Grant', 'order': 4, 'profile_path': '/r3rSJLJwKmsJyPA3gojzuMthJ4C.jpg'}, {'cast_id': 11, 'character': 'Celia Clemence', 'credit_id': '57608fd59251410d1a000134', 'gender': 1, 'id': 6416, 'name': 'Polly Walker', 'order': 5, 'profile_path': '/nUYl7W4QcO9ud2ig6qvLQ2qs0HZ.jpg'}, {'cast_id': 12, 'character': 'Will Gates', 'credit_id': '57608fe2c3a3687b9300013e', 'gender': 2, 'id': 1327, 'name': 'Ian McKellen', 'order': 6, 'profile_path': '/coWjgMEYJjk2OrNddlXCBm8EIr3.jpg'}, {'cast_id': 13, 'character': 'Ambrose', 'credit_id': '57608fefc3a3687b8500016f', 'gender': 2, 'id': 27762, 'name': 'Ian McDiarmid', 'order': 7, 'profile_path': '/8YkDYHhuWoCzP41fkqI1RXGTz2P.jpg'}, {'cast_id': 14, 'character': 'Midwife', 'credit_id': '57608ffa9251410d17000143', 'gender': 1, 'id': 97170, 'name': 'Mary MacLeod', 'order': 8, 'profile_path': '/q1ai6EaCywRV6TaegMTqwuPfOf7.jpg'}, {'cast_id': 16, 'character': 'Man with Visible Heart', 'credit_id': '59355dd69251417dd4036984', 'gender': 2, 'id': 1229022, 'name': 'Willie Ross', 'order': 9, 'profile_path': None}]","[{'credit_id': '52fe45999251416c91037fdf', 'department': 'Directing', 'gender': 2, 'id': 52405, 'job': 'Director', 'name': 'Michael Hoffman', 'profile_path': '/xrMI8tNQgHws3o3Ku5cdH3ayXZx.jpg'}, {'credit_id': '52fe45999251416c91037fe5', 'department': 'Writing', 'gender': 0, 'id': 227501, 'job': 'Writer', 'name': 'Rose Termain', 'profile_path': None}, {'credit_id': '52fe45999251416c91037feb', 'department': 'Writing', 'gender': 0, 'id': 114886, 'job': 'Writer', 'name': 'Rupert Walters', 'profile_path': None}, {'credit_id': '52fe45999251416c91037ff1', 'department': 'Production', 'gender': 0, 'id': 150352, 'job': 'Producer', 'name': 'Sarah Blackburn', 'profile_path': None}, {'credit_id': '52fe45999251416c91037ff7', 'department': 'Production', 'gender': 0, 'id': 141474, 'job': 'Producer', 'name': 'Mark Bentley', 'profile_path': None}, {'credit_id': '590a42ab9251414f9e006386', 'department': 'Costume & Make-Up', 'gender': 2, 'id': 11386, 'job': 'Costume Design', 'name': 'James Acheson', 'profile_path': None}]",35196
"[{'cast_id': 1, 'character': 'Pocahontas (voice)', 'credit_id': '52fe43819251416c7501305b', 'gender': 1, 'id': 65529, 'name': 'Irene Bedard', 'order': 0, 'profile_path': '/eUX06X7ZpioIO7rHRsaAyNzL646.jpg'}, {'cast_id': 2, 'character': 'John Smith (voice)', 'credit_id': '52fe43819251416c7501305f', 'gender': 2, 'id': 2461, 'name': 'Mel Gibson', 'order': 1, 'profile_path': '/6VGgL0bBvPIJ9vDOyyGf5nK2zL4.jpg'}, {'cast_id': 3, 'character': 'Governor Ratcliffe (voice)', 'credit_id': '52fe43819251416c75013063', 'gender': 2, 'id': 28010, 'name': 'David Ogden Stiers', 'order': 2, 'profile_path': '/zngM0eXq6RuYZmdocsAY2AMKUja.jpg'}, {'cast_id': 4, 'character': 'Meeko (voice)', 'credit_id': '52fe43819251416c75013067', 'gender': 2, 'id': 31365, 'name': 'John Kassir', 'order': 3, 'profile_path': '/d6zZiJ7t3Ve41Ny0ow4PhCyqfMw.jpg'}, {'cast_id': 5, 'character': 'Powhatan (voice)', 'credit_id': '52fe43819251416c7501306b', 'gender': 2, 'id': 3203, 'name': 'Russell Means', 'order': 4, 'profile_path': '/7cmcwlWqZ2iJycikffenrLZnWbg.jpg'}, {'cast_id': 6, 'character': 'Thomas (voice)', 'credit_id': '52fe43819251416c7501306f', 'gender': 2, 'id': 3894, 'name': 'Christian Bale', 'order': 5, 'profile_path': '/2ocrTd8ChuUyJOzMuD4PsQw8eCB.jpg'}, {'cast_id': 16, 'character': 'Pocahontas (singing voice)', 'credit_id': '52fe43819251416c750130a9', 'gender': 1, 'id': 110316, 'name': 'Judy Kuhn', 'order': 6, 'profile_path': '/lgdq078b2NZ8f9jeikfXJUhh86A.jpg'}, {'cast_id': 17, 'character': 'Grandmother Willow (voice)', 'credit_id': '52fe43819251416c750130ad', 'gender': 1, 'id': 12516, 'name': 'Linda Hunt', 'order': 7, 'profile_path': '/10GaB9pmTH21jJi1VxiZ3WiL1an.jpg'}, {'cast_id': 18, 'character': 'Percy (voice)', 'credit_id': '52fe43819251416c750130b1', 'gender': 2, 'id': 52699, 'name': 'Danny Mann', 'order': 8, 'profile_path': '/28JtvJrUIcHM4s8HV84ncxPD7Uv.jpg'}, {'cast_id': 19, 'character': 'Ben (voice)', 'credit_id': '52fe43819251416c750130b5', 'gender': 0, 'id': 9188, 'name': 'Billy Connolly', 'order': 9, 'profile_path': '/7e1rVdJah2r0DaMpovrhbR2dHPS.jpg'}, {'cast_id': 20, 'character': 'Lon (voice)', 'credit_id': '52fe43819251416c750130b9', 'gender': 2, 'id': 181486, 'name': 'Joe Baker', 'order': 10, 'profile_path': '/9vWEEzpr2K8DR3uQqgK2QvAygty.jpg'}, {'cast_id': 21, 'character': 'Flit (voice)', 'credit_id': '52fe43819251416c750130bd', 'gender': 2, 'id': 15831, 'name': 'Frank Welker', 'order': 11, 'profile_path': '/b3gImArbw13mMKJIe9leFc9YYb7.jpg'}, {'cast_id': 22, 'character': 'Nakoma (voice)', 'credit_id': '52fe43819251416c750130c1', 'gender': 0, 'id': 163070, 'name': 'Michelle St. John', 'order': 12, 'profile_path': '/iXasoYctdAQ9geELcF25WI7b5Jw.jpg'}, {'cast_id': 23, 'character': 'Kocoum (voice)', 'credit_id': '52fe43819251416c750130c5', 'gender': 2, 'id': 950126, 'name': 'James Apaumut Fall', 'order': 13, 'profile_path': None}, {'cast_id': 24, 'character': 'Kekata (voice)', 'credit_id': '52fe43819251416c750130c9', 'gender': 2, 'id': 37430, 'name': 'Gordon Tootoosis', 'order': 14, 'profile_path': '/924xXlQnyah5S7IXy89UMdzXXsh.jpg'}, {'cast_id': 25, 'character': 'Powhatan / Kekata (singing voice)', 'credit_id': '52fe43819251416c750130cd', 'gender': 2, 'id': 12077, 'name': 'Jim Cummings', 'order': 15, 'profile_path': '/i9frXvIJsGtoFikBEFVqE7uN8Bq.jpg'}]","[{'credit_id': '52fe43819251416c75013087', 'department': 'Writing', 'gender': 1, 'id': 6340, 'job': 'Screenplay', 'name': 'Susannah Grant', 'profile_path': '/jEvMIuUbTu9HDzNfv5P23kQixy7.jpg'}, {'credit_id': '52fe43819251416c75013099', 'department': 'Sound', 'gender': 2, 'id': 15813, 'job': 'Original Music Composer', 'name': 'Alan Menken', 'profile_path': '/oB6at40BmYJxpRMIkCdk4lk5fJT.jpg'}, {'credit_id': '52fe43819251416c7501309f', 'department': 'Editing', 'gender': 2, 'id': 15815, 'job': 'Editor', 'name': 'H. Lee Peterson', 'profile_path': None}, {'credit_id': '52fe43819251416c7501308d', 'department': 'Writing', 'gender': 2, 'id': 37078, 'job': 'Screenplay', 'name': 'Philip LaZebnik', 'profile_path': None}, {'credit_id': '550d818fc3a3681db20051c4', 'department': 'Crew', 'gender': 0, 'id': 15774, 'job': 'Supervising Animator', 'name': 'Chris Buck', 'profile_path': '/aFzDfJIIOC0tkGgqpwsZoDHzqu0.jpg'}, {'credit_id': '550d823ac3a3681db20051f0', 'department': 'Writing', 'gender': 0, 'id': 15774, 'job': 'Story', 'name': 'Chris Buck', 'profile_path': '/aFzDfJIIOC0tkGgqpwsZoDHzqu0.jpg'}, {'credit_id': '52fe43819251416c75013075', 'department': 'Directing', 'gender': 2, 'id': 65530, 'job': 'Director', 'name': 'Mike Gabriel', 'profile_path': None}, {'credit_id': '52fe43819251416c7501307b', 'department': 'Directing', 'gender': 2, 'id': 65531, 'job': 'Director', 'name': 'Eric Goldberg', 'profile_path': '/qsyDsuuGriobSxemhn6PcPaSC5B.jpg'}, {'credit_id': '52fe43819251416c75013081', 'department': 'Writing', 'gender': 2, 'id': 65532, 'job': 'Screenplay', 'name': 'Carl Binder', 'profile_path': None}, {'credit_id': '52fe43819251416c75013093', 'department': 'Production', 'gender': 2, 'id': 65533, 'job': 'Producer', 'name': 'James Pentecost', 'profile_path': None}, {'credit_id': '52fe43819251416c750130a5', 'department': 'Camera', 'gender': 0, 'id': 65534, 'job': 'Director of Photography', 'name': 'Andreas Deja', 'profile_path': '/1VGoB3RPHqf0qhEHActAsWxfaiK.jpg'}, {'credit_id': '55524898c3a36834e100536e', 'department': 'Visual Effects', 'gender': 0, 'id': 1113194, 'job': 'Animation', 'name': 'Dave Kupczyk', 'profile_path': None}, {'credit_id': '5543e36e9251410e840020ac', 'department': 'Visual Effects', 'gender': 0, 'id': 1397792, 'job': 'Visual Effects', 'name': 'Marlon West', 'profile_path': None}, {'credit_id': '5518c3db9251412b6d00445a', 'department': 'Visual Effects', 'gender': 0, 'id': 1447301, 'job': 'Animation', 'name': 'Trevor Tamboline', 'profile_path': None}, {'credit_id': '5543d6d2925141586500275a', 'department': 'Visual Effects', 'gender': 0, 'id': 1447368, 'job': 'Animation', 'name': 'Randy Sanchez', 'profile_path': None}, {'credit_id': '5518e8bb925141731c002094', 'department': 'Visual Effects', 'gender': 2, 'id': 1447370, 'job': 'Animation', 'name': 'Tim Allen', 'profile_path': None}, {'credit_id': '5518e461c3a3684bd80016b6', 'department': 'Visual Effects', 'gender': 2, 'id': 1447376, 'job': 'Animation Supervisor', 'name': 'Anthony DeRosa', 'profile_path': '/9nCAPM8RO3tXyHujcTbJmpgthkI.jpg'}, {'credit_id': '5537f6329251414201004a4f', 'department': 'Visual Effects', 'gender': 0, 'id': 1447380, 'job': 'Animation', 'name': 'Craig R. Maras', 'profile_path': None}, {'credit_id': '55423393c3a36829e5003c14', 'department': 'Directing', 'gender': 0, 'id': 1447483, 'job': 'Layout', 'name': 'Rick Moore', 'profile_path': None}, {'credit_id': '554227c09251411fcb00259e', 'department': 'Visual Effects', 'gender': 0, 'id': 1447547, 'job': 'Animation Manager', 'name': 'Brendan Harris', 'profile_path': None}, {'credit_id': '5543df3fc3a3680cd70028a9', 'department': 'Visual Effects', 'gender': 0, 'id': 1447573, 'job': 'Color Designer', 'name': 'Maria Gonzalez', 'profile_path': None}, {'credit_id': '5542d405c3a3680ce800088d', 'department': 'Visual Effects', 'gender': 0, 'id': 1447576, 'job': 'Visual Effects', 'name': ""David 'Joey' Mildenberger"", 'profile_path': None}, {'credit_id': '554aa0eb92514146a20001e1', 'department': 'Directing', 'gender': 0, 'id': 1447587, 'job': 'Layout', 'name': 'Peter J. Deluca', 'profile_path': None}, {'credit_id': '551fc8f19251415c7f0015ea', 'department': 'Visual Effects', 'gender': 0, 'id': 1448084, 'job': 'Animation', 'name': 'Dan Lund', 'profile_path': None}, {'credit_id': '55347705c3a3683443000944', 'department': 'Visual Effects', 'gender': 0, 'id': 1451677, 'job': 'Visual Effects', 'name': 'John Huey', 'profile_path': None}, {'credit_id': '5528913d92514111c8000a97', 'department': 'Visual Effects', 'gender': 0, 'id': 1452488, 'job': 'Animation Manager', 'name': 'Pat Sito', 'profile_path': None}, {'credit_id': '552892ca92514111c4000aa6', 'department': 'Visual Effects', 'gender': 0, 'id': 1452489, 'job': 'Visual Effects', 'name': 'Thomas Baker', 'profile_path': None}, {'credit_id': '555e39019251417e4d0006dc', 'department': 'Visual Effects', 'gender': 2, 'id': 1453513, 'job': 'Visual Effects', 'name': 'Rob Bekuhrs', 'profile_path': None}, {'credit_id': '55315331c3a3682226000591', 'department': 'Visual Effects', 'gender': 0, 'id': 1455541, 'job': 'Animation', 'name': 'Larry White', 'profile_path': None}, {'credit_id': '553b2a3f92514112560090f4', 'department': 'Visual Effects', 'gender': 0, 'id': 1457930, 'job': 'Animation', 'name': 'James Baker', 'profile_path': None}, {'credit_id': '553daa8d92514137f9002792', 'department': 'Visual Effects', 'gender': 0, 'id': 1459611, 'job': 'Visual Effects', 'name': 'Brice Mallier', 'profile_path': None}]",10530
